metric,source,value
max_interval_displacement,Simulated,0.15776399131178326
max_interval_displacement,Simulated,0.1539141694338872
max_interval_displacement,Simulated,0.1506054894835111
max_interval_displacement,Simulated,0.3789159521632346
max_interval_displacement,Simulated,0.1481489143812096
max_interval_displacement,Simulated,0.12159632545403784
max_interval_displacement,Simulated,0.16468582756497147
max_interval_displacement,Simulated,0.30782551290624066
max_interval_displacement,Simulated,0.020978641055540384
max_interval_displacement,Simulated,0.04192874879480228
max_interval_displacement,Simulated,0.039634631845304746
max_interval_displacement,Simulated,0.4368244397495566
max_interval_displacement,Simulated,0.012639640427278429
max_interval_displacement,Simulated,0.08797029884454621
max_interval_displacement,Simulated,0.1713744967903107
max_interval_displacement,Simulated,0.2161577993700059
max_interval_displacement,Simulated,0.09082489726404264
max_interval_displacement,Simulated,0.16548090415329836
max_interval_displacement,Simulated,0.15100561787282687
max_interval_displacement,Simulated,0.1336189911842991
max_interval_displacement,Simulated,0.19248717126505954
max_interval_displacement,Simulated,0.2341429799150263
max_interval_displacement,Simulated,0.046814753734481906
max_interval_displacement,Simulated,0.04199021657056418
max_interval_displacement,Simulated,0.05874176724170654
max_interval_displacement,Simulated,0.03811494950716021
max_interval_displacement,Simulated,0.10643863007406434
max_interval_displacement,Simulated,0.15654241304343755
max_interval_displacement,Simulated,0.2596485479089878
max_interval_displacement,Simulated,0.0326926862855125
max_interval_displacement,Simulated,0.01939588654713063
max_interval_displacement,Simulated,0.16419960671890177
max_interval_displacement,Simulated,0.0033730221801502314
max_interval_displacement,Simulated,0.12406198798216694
max_interval_displacement,Simulated,0.1975364332621338
max_interval_displacement,Simulated,0.0818852037426752
max_interval_displacement,Simulated,0.12829859147469386
max_interval_displacement,Simulated,0.2525602806934597
max_interval_displacement,Simulated,0.23134365820857983
max_interval_displacement,Simulated,0.2599996507366136
max_interval_displacement,Simulated,0.07856399408730502
max_interval_displacement,Simulated,0.2773773255316488
max_interval_displacement,Simulated,0.027223805706651436
max_interval_displacement,Simulated,0.059181580543122836
max_interval_displacement,Simulated,0.25032603655087243
max_interval_displacement,Simulated,0.06652971548386195
max_interval_displacement,Simulated,0.161350362252982
max_interval_displacement,Simulated,0.10053910171853875
max_interval_displacement,Simulated,0.15973382682027185
max_interval_displacement,Simulated,0.00415693361685171
max_interval_displacement,Simulated,0.1256406207965079
max_interval_displacement,Simulated,0.1347948654949986
max_interval_displacement,Simulated,0.08756022797497875
max_interval_displacement,Simulated,0.16781576656578095
max_interval_displacement,Simulated,0.028890859389104226
max_interval_displacement,Simulated,0.41656845706193135
max_interval_displacement,Simulated,0.08182528886928736
max_interval_displacement,Simulated,0.023851215468367166
max_interval_displacement,Simulated,0.6340912781580615
max_interval_displacement,Simulated,0.10069934025248105
max_interval_displacement,Simulated,0.03074811888660663
max_interval_displacement,Simulated,0.3434225047543596
max_interval_displacement,Simulated,0.025240954147404626
max_interval_displacement,Simulated,0.32448742983654255
max_interval_displacement,Simulated,0.12046768006633035
max_interval_displacement,Simulated,0.07194848591532121
max_interval_displacement,Simulated,0.1400099349783949
max_interval_displacement,Simulated,0.3086364262003286
max_interval_displacement,Simulated,0.041139270319161085
max_interval_displacement,Simulated,0.2511456505872079
max_interval_displacement,Simulated,0.2806205781880015
max_interval_displacement,Simulated,0.05446196836209738
max_interval_displacement,Simulated,0.08057876454955037
max_interval_displacement,Simulated,0.0399444000323555
max_interval_displacement,Simulated,0.23773098146602287
max_interval_displacement,Simulated,0.14683922609634228
max_interval_displacement,Simulated,0.1812168458681559
max_interval_displacement,Simulated,0.18924490678717154
max_interval_displacement,Simulated,0.22498219827516008
max_interval_displacement,Simulated,0.09252882383581051
max_interval_displacement,Simulated,0.018403893116386058
max_interval_displacement,Simulated,0.30627487116361
max_interval_displacement,Simulated,0.13316219066676013
max_interval_displacement,Simulated,0.22622390968130934
max_interval_displacement,Simulated,0.03415599489769857
max_interval_displacement,Simulated,0.04619774911713992
max_interval_displacement,Simulated,0.2984275724140626
max_interval_displacement,Simulated,0.14738420529807705
max_interval_displacement,Simulated,0.13611828282023938
max_interval_displacement,Simulated,0.027588092793205798
max_interval_displacement,Simulated,0.0910949559656691
max_interval_displacement,Simulated,0.08566083489733783
max_interval_displacement,Simulated,0.0916613105086875
max_interval_displacement,Simulated,0.2407993337571213
max_interval_displacement,Simulated,0.3016882439120986
max_interval_displacement,Simulated,0.13619139967458518
max_interval_displacement,Simulated,0.2346213839149902
max_interval_displacement,Simulated,0.21727663198828875
max_interval_displacement,Simulated,0.01900707654337694
max_interval_displacement,Simulated,0.01307760793523189
max_interval_displacement,Simulated,0.09898825760299462
max_interval_displacement,Simulated,0.026931975419931246
max_interval_displacement,Simulated,0.11924073996140594
max_interval_displacement,Simulated,0.00660044104497004
max_interval_displacement,Simulated,0.37585440301263223
max_interval_displacement,Simulated,0.006692587222015878
max_interval_displacement,Simulated,0.5663709620748238
max_interval_displacement,Simulated,0.08358419009325566
max_interval_displacement,Simulated,0.18314271245240002
max_interval_displacement,Simulated,0.24520678857039546
max_interval_displacement,Simulated,0.37022570406078514
max_interval_displacement,Simulated,0.28775774177140445
max_interval_displacement,Simulated,0.2772506801677732
max_interval_displacement,Simulated,0.12258095587555262
max_interval_displacement,Simulated,0.14350874488122167
max_interval_displacement,Simulated,0.01112013335930151
max_interval_displacement,Simulated,0.18642776913236225
max_interval_displacement,Simulated,0.052382375572468706
max_interval_displacement,Simulated,0.0665039266536146
max_interval_displacement,Simulated,0.06444822541242012
max_interval_displacement,Simulated,0.11482656816586308
max_interval_displacement,Simulated,0.028108220530675243
max_interval_displacement,Simulated,0.07339060942579158
max_interval_displacement,Simulated,0.09919239584889553
max_interval_displacement,Simulated,0.007051708695920422
max_interval_displacement,Simulated,0.008184867122292562
max_interval_displacement,Simulated,0.10367329830138737
max_interval_displacement,Simulated,0.04238888630711146
max_interval_displacement,Simulated,0.19215152017402448
max_interval_displacement,Simulated,0.04337602671100055
max_interval_displacement,Simulated,0.1903132126185704
max_interval_displacement,Simulated,0.191834972810184
max_interval_displacement,Simulated,0.12515221308414345
max_interval_displacement,Simulated,0.06946055170069737
max_interval_displacement,Simulated,0.05709743264850883
max_interval_displacement,Simulated,0.11348667574091122
max_interval_displacement,Simulated,0.24727715222251334
max_interval_displacement,Simulated,0.003052694705995035
max_interval_displacement,Simulated,0.34705011244459866
max_interval_displacement,Simulated,0.4602531933868259
max_interval_displacement,Simulated,0.012228751642559404
max_interval_displacement,Simulated,0.09693962282746038
max_interval_displacement,Simulated,0.18151077849171843
max_interval_displacement,Simulated,0.19684450361340566
max_interval_displacement,Simulated,0.010550296999566604
max_interval_displacement,Simulated,0.18796540512457233
max_interval_displacement,Simulated,0.18663230178816337
max_interval_displacement,Simulated,0.07256213564130068
max_interval_displacement,Simulated,0.14635803070692915
max_interval_displacement,Simulated,0.3737474699877522
max_interval_displacement,Simulated,0.11090309090766819
max_interval_displacement,Simulated,0.4700331299420155
max_interval_displacement,Simulated,0.011564412572626626
max_interval_displacement,Simulated,0.04085719548547962
max_interval_displacement,Simulated,0.08447502381806488
max_interval_displacement,Simulated,0.015460001611138975
max_interval_displacement,Simulated,0.08826390847605525
max_interval_displacement,Simulated,0.1667537672882492
max_interval_displacement,Simulated,0.029310307168909405
max_interval_displacement,Simulated,0.15870150273589373
max_interval_displacement,Simulated,0.012798286353619626
max_interval_displacement,Simulated,0.04098751598205473
max_interval_displacement,Simulated,0.042505599355114554
max_interval_displacement,Simulated,0.3185630546847103
max_interval_displacement,Simulated,0.14705688957961915
max_interval_displacement,Simulated,0.05090110476100354
max_interval_displacement,Simulated,0.29584871599151175
max_interval_displacement,Simulated,0.041278710057959314
max_interval_displacement,Simulated,0.24348631350840902
max_interval_displacement,Simulated,0.001142895750778028
max_interval_displacement,Simulated,0.27115647072895077
max_interval_displacement,Simulated,0.05672351771404045
max_interval_displacement,Simulated,0.054293059431206436
max_interval_displacement,Simulated,0.09453582627818467
max_interval_displacement,Simulated,0.4538480409656681
max_interval_displacement,Simulated,0.302891053445837
max_interval_displacement,Simulated,0.16608254943990203
max_interval_displacement,Simulated,0.07529104904742394
max_interval_displacement,Simulated,0.19924898973800936
max_interval_displacement,Simulated,0.18215482007521278
max_interval_displacement,Simulated,0.11755554966592352
max_interval_displacement,Simulated,0.120463666277561
max_interval_displacement,Simulated,0.15694724799057738
max_interval_displacement,Simulated,0.15075371240184957
max_interval_displacement,Simulated,0.3056901028275601
max_interval_displacement,Simulated,0.16619042196346556
max_interval_displacement,Simulated,0.11999668706133362
max_interval_displacement,Simulated,0.1286430528310654
max_interval_displacement,Simulated,0.36001719764205004
max_interval_displacement,Simulated,0.1950559750759713
max_interval_displacement,Simulated,0.0015567381998789487
max_interval_displacement,Simulated,0.010401305934691685
max_interval_displacement,Simulated,0.07202860418872213
max_interval_displacement,Simulated,0.008680374503818589
max_interval_displacement,Simulated,0.04102207293299439
max_interval_displacement,Simulated,0.0696425974588415
max_interval_displacement,Simulated,0.08088827378284591
max_interval_displacement,Simulated,0.11340668736307583
max_interval_displacement,Simulated,0.07913914900683663
max_interval_displacement,Simulated,0.415223608451578
max_interval_displacement,Simulated,0.17367803914664234
max_interval_displacement,Simulated,0.4151957594793636
max_interval_displacement,Simulated,0.007668727311979429
max_interval_displacement,Simulated,0.32554900603490683
max_interval_displacement,Simulated,0.12485201370926252
max_interval_displacement,Simulated,0.2560001344928441
max_interval_displacement,Simulated,0.11968340666278193
max_interval_displacement,Simulated,0.23892061341378124
max_interval_displacement,Simulated,0.24319113276216076
max_interval_displacement,Simulated,0.04598352080119735
max_interval_displacement,Simulated,0.16744955153913127
max_interval_displacement,Simulated,0.04955971966435885
max_interval_displacement,Simulated,0.019304451782016854
max_interval_displacement,Simulated,0.017981262905731522
max_interval_displacement,Simulated,0.11438825207193529
max_interval_displacement,Simulated,0.03763318088324026
max_interval_displacement,Simulated,0.16709775228485552
max_interval_displacement,Simulated,0.3777132607494391
max_interval_displacement,Simulated,0.02780898033033853
max_interval_displacement,Simulated,0.09026042016261776
max_interval_displacement,Simulated,0.20894965602789772
max_interval_displacement,Simulated,0.06440582873917133
max_interval_displacement,Simulated,0.24107938720417882
max_interval_displacement,Simulated,0.35503070913599827
max_interval_displacement,Simulated,0.26449590049835725
max_interval_displacement,Simulated,0.07363420620585501
max_interval_displacement,Simulated,0.3023094959215238
max_interval_displacement,Simulated,0.015206267792473761
max_interval_displacement,Simulated,0.4511637164457631
max_interval_displacement,Simulated,0.19073968367268607
max_interval_displacement,Simulated,0.08415489495578946
max_interval_displacement,Simulated,0.1506339813037747
max_interval_displacement,Simulated,0.11289044619874156
max_interval_displacement,Simulated,0.007164558175212541
max_interval_displacement,Simulated,0.04415526990972329
max_interval_displacement,Simulated,0.2070704600606628
max_interval_displacement,Simulated,0.001457071088456205
max_interval_displacement,Simulated,0.308623072047821
max_interval_displacement,Simulated,0.014098159998010229
max_interval_displacement,Simulated,0.1345669472182667
max_interval_displacement,Simulated,0.14841872399010747
max_interval_displacement,Simulated,0.23862485183477888
max_interval_displacement,Simulated,0.12490122663865719
max_interval_displacement,Simulated,0.18984971087324287
max_interval_displacement,Simulated,0.19174406977896397
max_interval_displacement,Simulated,0.02862775097270861
max_interval_displacement,Simulated,0.14085279535396358
max_interval_displacement,Simulated,0.1283028879585889
max_interval_displacement,Simulated,0.05134202539980962
max_interval_displacement,Simulated,0.019110835560537547
max_interval_displacement,Simulated,0.45138453882480245
max_interval_displacement,Simulated,0.16525380189857125
max_interval_displacement,Simulated,0.02873965815548303
max_interval_displacement,Simulated,0.22355739513729397
max_interval_displacement,Simulated,0.0007097089298187705
max_interval_displacement,Simulated,0.17036983561345406
max_interval_displacement,Simulated,0.0709111084539899
max_interval_displacement,Simulated,0.05593090417259754
max_interval_displacement,Simulated,0.02985971214038992
max_interval_displacement,Simulated,0.3138504847763026
max_interval_displacement,Simulated,0.16871177498387874
max_interval_displacement,Simulated,0.028683893635932184
max_interval_displacement,Simulated,0.2648511844204046
max_interval_displacement,Simulated,0.2499438198473849
max_interval_displacement,Simulated,0.1474333114187359
max_interval_displacement,Simulated,0.08724930493732191
max_interval_displacement,Simulated,0.0709292518449833
max_interval_displacement,Simulated,0.08582074890985585
max_interval_displacement,Simulated,0.02080135624292906
max_interval_displacement,Simulated,0.22093798103966178
max_interval_displacement,Simulated,0.10903647162619837
max_interval_displacement,Simulated,0.011207179055557681
max_interval_displacement,Simulated,0.2321421503904671
max_interval_displacement,Simulated,0.12459391644811574
max_interval_displacement,Simulated,0.29617783724154256
max_interval_displacement,Simulated,0.047988212061464246
max_interval_displacement,Simulated,0.3256704462151914
max_interval_displacement,Simulated,0.34946333783403677
max_interval_displacement,Simulated,0.1254901836888155
max_interval_displacement,Simulated,0.06223768463749437
max_interval_displacement,Simulated,0.05578899329172071
max_interval_displacement,Simulated,0.12881557721494807
max_interval_displacement,Simulated,0.09747814241377603
max_interval_displacement,Simulated,0.008865461621213433
max_interval_displacement,Simulated,0.3037886714395873
max_interval_displacement,Simulated,0.19153524195496557
max_interval_displacement,Observed,0.4313806599297529
median_interval_displacement,Simulated,0.08973419772402264
median_interval_displacement,Simulated,0.059454620712589
median_interval_displacement,Simulated,0.08854829029895067
median_interval_displacement,Simulated,0.09125794953355466
median_interval_displacement,Simulated,0.24279916223424622
median_interval_displacement,Simulated,0.03731137331680817
median_interval_displacement,Simulated,0.06487847392217155
median_interval_displacement,Simulated,0.09488980620306203
median_interval_displacement,Simulated,0.038758205731416806
median_interval_displacement,Simulated,0.27078199941073666
median_interval_displacement,Simulated,0.06705024506690764
median_interval_displacement,Simulated,0.32171560341378513
median_interval_displacement,Simulated,0.16970655315399932
median_interval_displacement,Simulated,0.11801318047036932
median_interval_displacement,Simulated,0.18210281635640846
median_interval_displacement,Simulated,0.06603861010992738
median_interval_displacement,Simulated,0.15122007250904793
median_interval_displacement,Simulated,0.1694668812256835
median_interval_displacement,Simulated,0.21556863749873845
median_interval_displacement,Simulated,0.04271656531283687
median_interval_displacement,Simulated,0.13795520970628558
median_interval_displacement,Simulated,0.04214256401027097
median_interval_displacement,Simulated,0.1339324287403547
median_interval_displacement,Simulated,0.07695078745794548
median_interval_displacement,Simulated,0.1393499275543515
median_interval_displacement,Simulated,0.1546274541889913
median_interval_displacement,Simulated,0.09484878486772635
median_interval_displacement,Simulated,0.22970804451744814
median_interval_displacement,Simulated,0.1403849817865837
median_interval_displacement,Simulated,0.05908933096768204
median_interval_displacement,Simulated,0.043893495495234844
median_interval_displacement,Simulated,0.08765002138366992
median_interval_displacement,Simulated,0.10337031533641589
median_interval_displacement,Simulated,0.04393841864428852
median_interval_displacement,Simulated,0.05447817278214088
median_interval_displacement,Simulated,0.40059553751974775
median_interval_displacement,Simulated,0.006496959764661317
median_interval_displacement,Simulated,0.06642934748859394
median_interval_displacement,Simulated,0.33256838302317954
median_interval_displacement,Simulated,0.14018834832734567
median_interval_displacement,Simulated,0.0493275910691376
median_interval_displacement,Simulated,0.3378773586966817
median_interval_displacement,Simulated,0.053232202396131516
median_interval_displacement,Simulated,0.16590536560997968
median_interval_displacement,Simulated,0.12457586703241927
median_interval_displacement,Simulated,0.10688842673967817
median_interval_displacement,Simulated,0.13086418142790104
median_interval_displacement,Simulated,0.07197282589208465
median_interval_displacement,Simulated,0.10801915867080342
median_interval_displacement,Simulated,0.1805948457223068
median_interval_displacement,Simulated,0.18974156083196222
median_interval_displacement,Simulated,0.11293804261504684
median_interval_displacement,Simulated,0.3327303237574991
median_interval_displacement,Simulated,0.13223853449734208
median_interval_displacement,Simulated,0.04379851749795874
median_interval_displacement,Simulated,0.23128383354916554
median_interval_displacement,Simulated,0.4529083090795055
median_interval_displacement,Simulated,0.20884113007042393
median_interval_displacement,Simulated,0.01188705741109658
median_interval_displacement,Simulated,0.07066934047558371
median_interval_displacement,Simulated,0.11354214696709447
median_interval_displacement,Simulated,0.14400576737292392
median_interval_displacement,Simulated,0.25503652955970557
median_interval_displacement,Simulated,0.16524219227917022
median_interval_displacement,Simulated,0.00036653655375763587
median_interval_displacement,Simulated,0.08822258961557888
median_interval_displacement,Simulated,0.1533355830701057
median_interval_displacement,Simulated,0.07795448455115278
median_interval_displacement,Simulated,0.25574433328789575
median_interval_displacement,Simulated,0.09784774477021446
median_interval_displacement,Simulated,0.8284546670495699
median_interval_displacement,Simulated,0.017487582592475903
median_interval_displacement,Simulated,0.0054647828118156196
median_interval_displacement,Simulated,0.6360080312571416
median_interval_displacement,Simulated,0.004725539403260426
median_interval_displacement,Simulated,0.16248087666678232
median_interval_displacement,Simulated,0.07791751017704228
median_interval_displacement,Simulated,0.5350129627494802
median_interval_displacement,Simulated,0.015259279189969492
median_interval_displacement,Simulated,0.18394966097425985
median_interval_displacement,Simulated,0.005775949561770466
median_interval_displacement,Simulated,0.18406522621434251
median_interval_displacement,Simulated,0.25070276294560595
median_interval_displacement,Simulated,0.169803218810168
median_interval_displacement,Simulated,0.2291686161089223
median_interval_displacement,Simulated,0.11856605446524923
median_interval_displacement,Simulated,0.37968173698515645
median_interval_displacement,Simulated,0.13800565447444954
median_interval_displacement,Simulated,0.12425746856921292
median_interval_displacement,Simulated,0.21255771085803477
median_interval_displacement,Simulated,0.15282524174657888
median_interval_displacement,Simulated,0.1311610769848053
median_interval_displacement,Simulated,0.3336872407541922
median_interval_displacement,Simulated,0.052267915317894986
median_interval_displacement,Simulated,0.13884583612011683
median_interval_displacement,Simulated,0.19761259592959263
median_interval_displacement,Simulated,0.1816631662146746
median_interval_displacement,Simulated,0.2323310167810979
median_interval_displacement,Simulated,0.5180255351736689
median_interval_displacement,Simulated,0.15471601802047522
median_interval_displacement,Simulated,0.10909615966439543
median_interval_displacement,Simulated,0.05481707022120097
median_interval_displacement,Simulated,0.21480618228153553
median_interval_displacement,Simulated,0.12952923760291576
median_interval_displacement,Simulated,0.0767508440364314
median_interval_displacement,Simulated,0.022080351335154673
median_interval_displacement,Simulated,0.3354604838362504
median_interval_displacement,Simulated,0.24826321964344072
median_interval_displacement,Simulated,0.034333301460655274
median_interval_displacement,Simulated,0.011156108070791572
median_interval_displacement,Simulated,0.025338887947813415
median_interval_displacement,Simulated,0.3690321556979603
median_interval_displacement,Simulated,0.12046234684452853
median_interval_displacement,Simulated,0.46322438171331537
median_interval_displacement,Simulated,0.05084988697391486
median_interval_displacement,Simulated,0.02399017395863868
median_interval_displacement,Simulated,0.0693118457637753
median_interval_displacement,Simulated,0.3091000758206616
median_interval_displacement,Simulated,0.015733786144958996
median_interval_displacement,Simulated,0.218542002612378
median_interval_displacement,Simulated,0.076471783847814
median_interval_displacement,Simulated,0.04456808327625595
median_interval_displacement,Simulated,0.23599378743327282
median_interval_displacement,Simulated,0.02145896506556302
median_interval_displacement,Simulated,0.39448784022246114
median_interval_displacement,Simulated,0.20414229153617525
median_interval_displacement,Simulated,0.06892782342996479
median_interval_displacement,Simulated,0.07693980028725278
median_interval_displacement,Simulated,0.16377790454747554
median_interval_displacement,Simulated,0.2840695460050421
median_interval_displacement,Simulated,0.28112765290731667
median_interval_displacement,Simulated,0.002112237715298837
median_interval_displacement,Simulated,0.11106756027614735
median_interval_displacement,Simulated,0.017265955818410596
median_interval_displacement,Simulated,0.36368906129343953
median_interval_displacement,Simulated,0.1865607677352967
median_interval_displacement,Simulated,0.21238960810171245
median_interval_displacement,Simulated,0.13721439499585794
median_interval_displacement,Simulated,0.10613161907623145
median_interval_displacement,Simulated,0.10168596556891787
median_interval_displacement,Simulated,0.10658543788730868
median_interval_displacement,Simulated,0.09607012143346133
median_interval_displacement,Simulated,0.11137003932561838
median_interval_displacement,Simulated,0.21514123899495843
median_interval_displacement,Simulated,0.020950875091232113
median_interval_displacement,Simulated,0.13557904040294097
median_interval_displacement,Simulated,0.25493511428501947
median_interval_displacement,Simulated,0.09052550846221818
median_interval_displacement,Simulated,0.21476082563321297
median_interval_displacement,Simulated,0.5812071887785498
median_interval_displacement,Simulated,0.10554535237159499
median_interval_displacement,Simulated,0.22434062258422421
median_interval_displacement,Simulated,0.2966795298675206
median_interval_displacement,Simulated,0.16376501839535057
median_interval_displacement,Simulated,0.1850214597797019
median_interval_displacement,Simulated,0.4250510288771615
median_interval_displacement,Simulated,0.058170336586647595
median_interval_displacement,Simulated,0.08197702252843067
median_interval_displacement,Simulated,0.12798537698282042
median_interval_displacement,Simulated,0.07300834617591108
median_interval_displacement,Simulated,0.18602681030279244
median_interval_displacement,Simulated,0.045892456993843644
median_interval_displacement,Simulated,0.0035775911178576297
median_interval_displacement,Simulated,0.4250024831777191
median_interval_displacement,Simulated,0.012130968974479184
median_interval_displacement,Simulated,0.2250759111888167
median_interval_displacement,Simulated,0.14392608002124288
median_interval_displacement,Simulated,0.14404198036170004
median_interval_displacement,Simulated,0.33522160564158604
median_interval_displacement,Simulated,0.12198021757272168
median_interval_displacement,Simulated,0.02216033532139028
median_interval_displacement,Simulated,0.2291154667680924
median_interval_displacement,Simulated,0.12257935401890951
median_interval_displacement,Simulated,0.22031387015224313
median_interval_displacement,Simulated,0.2283987421991343
median_interval_displacement,Simulated,0.01111309165717204
median_interval_displacement,Simulated,0.15996408490735797
median_interval_displacement,Simulated,0.12214109396186103
median_interval_displacement,Simulated,0.06713815380906743
median_interval_displacement,Simulated,0.03421045294484465
median_interval_displacement,Simulated,0.02299318085231352
median_interval_displacement,Simulated,0.23381856376997448
median_interval_displacement,Simulated,0.1315999312404427
median_interval_displacement,Simulated,0.13763674471085324
median_interval_displacement,Simulated,0.13669247232635445
median_interval_displacement,Simulated,0.3849204430734931
median_interval_displacement,Simulated,0.09191468316981642
median_interval_displacement,Simulated,0.030120005554476446
median_interval_displacement,Simulated,0.2611403675985748
median_interval_displacement,Simulated,0.2372699630623306
median_interval_displacement,Simulated,0.10511776240045982
median_interval_displacement,Simulated,0.6478100179308295
median_interval_displacement,Simulated,0.21081633368831282
median_interval_displacement,Simulated,0.14744142413883812
median_interval_displacement,Simulated,0.345626417863825
median_interval_displacement,Simulated,0.06949225351053909
median_interval_displacement,Simulated,0.12853994604294228
median_interval_displacement,Simulated,0.20822382638293677
median_interval_displacement,Simulated,0.0928456240829277
median_interval_displacement,Simulated,0.20842648012992315
median_interval_displacement,Simulated,0.21774261469116668
median_interval_displacement,Simulated,0.07503475095808608
median_interval_displacement,Simulated,0.013550938243602772
median_interval_displacement,Simulated,0.13828081540283632
median_interval_displacement,Simulated,0.04114846275918645
median_interval_displacement,Simulated,0.2430052827287589
median_interval_displacement,Simulated,0.11652557908539574
median_interval_displacement,Simulated,0.1558999451699581
median_interval_displacement,Simulated,0.2717790459563794
median_interval_displacement,Simulated,0.023982679342386293
median_interval_displacement,Simulated,0.004949503616891254
median_interval_displacement,Simulated,0.02253489864003612
median_interval_displacement,Simulated,0.33050300238859004
median_interval_displacement,Simulated,0.08235049956989346
median_interval_displacement,Simulated,0.15776399131178326
median_interval_displacement,Simulated,0.1539141694338872
median_interval_displacement,Simulated,0.1506054894835111
median_interval_displacement,Simulated,0.3789159521632346
median_interval_displacement,Simulated,0.1481489143812096
median_interval_displacement,Simulated,0.12159632545403784
median_interval_displacement,Simulated,0.16468582756497147
median_interval_displacement,Simulated,0.30782551290624066
median_interval_displacement,Simulated,0.020978641055540384
median_interval_displacement,Simulated,0.04192874879480228
median_interval_displacement,Simulated,0.039634631845304746
median_interval_displacement,Simulated,0.4368244397495566
median_interval_displacement,Simulated,0.012639640427278429
median_interval_displacement,Simulated,0.08797029884454621
median_interval_displacement,Simulated,0.1713744967903107
median_interval_displacement,Simulated,0.2161577993700059
median_interval_displacement,Simulated,0.09082489726404264
median_interval_displacement,Simulated,0.16548090415329836
median_interval_displacement,Simulated,0.15100561787282687
median_interval_displacement,Simulated,0.1336189911842991
median_interval_displacement,Simulated,0.19248717126505954
median_interval_displacement,Simulated,0.2341429799150263
median_interval_displacement,Simulated,0.046814753734481906
median_interval_displacement,Simulated,0.04199021657056418
median_interval_displacement,Simulated,0.05874176724170654
median_interval_displacement,Simulated,0.03811494950716021
median_interval_displacement,Simulated,0.10643863007406434
median_interval_displacement,Simulated,0.15654241304343755
median_interval_displacement,Simulated,0.2596485479089878
median_interval_displacement,Simulated,0.0326926862855125
median_interval_displacement,Simulated,0.01939588654713063
median_interval_displacement,Simulated,0.16419960671890177
median_interval_displacement,Simulated,0.0033730221801502314
median_interval_displacement,Simulated,0.12406198798216694
median_interval_displacement,Simulated,0.1975364332621338
median_interval_displacement,Simulated,0.0818852037426752
median_interval_displacement,Simulated,0.12829859147469386
median_interval_displacement,Simulated,0.2525602806934597
median_interval_displacement,Simulated,0.23134365820857983
median_interval_displacement,Simulated,0.2599996507366136
median_interval_displacement,Simulated,0.07856399408730502
median_interval_displacement,Simulated,0.2773773255316488
median_interval_displacement,Simulated,0.027223805706651436
median_interval_displacement,Simulated,0.059181580543122836
median_interval_displacement,Simulated,0.25032603655087243
median_interval_displacement,Simulated,0.06652971548386195
median_interval_displacement,Simulated,0.161350362252982
median_interval_displacement,Simulated,0.10053910171853875
median_interval_displacement,Simulated,0.15973382682027185
median_interval_displacement,Simulated,0.00415693361685171
median_interval_displacement,Simulated,0.1256406207965079
median_interval_displacement,Simulated,0.1347948654949986
median_interval_displacement,Simulated,0.08756022797497875
median_interval_displacement,Simulated,0.16781576656578095
median_interval_displacement,Simulated,0.028890859389104226
median_interval_displacement,Simulated,0.41656845706193135
median_interval_displacement,Simulated,0.08182528886928736
median_interval_displacement,Simulated,0.023851215468367166
median_interval_displacement,Simulated,0.6340912781580615
median_interval_displacement,Simulated,0.10069934025248105
median_interval_displacement,Simulated,0.03074811888660663
median_interval_displacement,Simulated,0.12869075497068264
median_interval_displacement,Simulated,0.025240954147404626
median_interval_displacement,Simulated,0.32448742983654255
median_interval_displacement,Simulated,0.12046768006633035
median_interval_displacement,Simulated,0.07194848591532121
median_interval_displacement,Simulated,0.1400099349783949
median_interval_displacement,Simulated,0.3086364262003286
median_interval_displacement,Simulated,0.041139270319161085
median_interval_displacement,Simulated,0.2511456505872079
median_interval_displacement,Simulated,0.2806205781880015
median_interval_displacement,Simulated,0.05446196836209738
median_interval_displacement,Simulated,0.08057876454955037
median_interval_displacement,Simulated,0.0399444000323555
median_interval_displacement,Simulated,0.23773098146602287
median_interval_displacement,Simulated,0.14683922609634228
median_interval_displacement,Simulated,0.1812168458681559
median_interval_displacement,Simulated,0.18924490678717154
median_interval_displacement,Simulated,0.22498219827516008
median_interval_displacement,Simulated,0.09252882383581051
median_interval_displacement,Simulated,0.018403893116386058
median_interval_displacement,Simulated,0.30627487116361
median_interval_displacement,Simulated,0.13316219066676013
median_interval_displacement,Simulated,0.22622390968130934
median_interval_displacement,Simulated,0.03415599489769857
median_interval_displacement,Simulated,0.04619774911713992
median_interval_displacement,Simulated,0.2984275724140626
median_interval_displacement,Simulated,0.14738420529807705
median_interval_displacement,Simulated,0.13611828282023938
median_interval_displacement,Simulated,0.027588092793205798
median_interval_displacement,Simulated,0.0910949559656691
median_interval_displacement,Simulated,0.08566083489733783
median_interval_displacement,Simulated,0.0916613105086875
median_interval_displacement,Simulated,0.2407993337571213
median_interval_displacement,Simulated,0.3016882439120986
median_interval_displacement,Simulated,0.10343697928728965
median_interval_displacement,Simulated,0.2346213839149902
median_interval_displacement,Simulated,0.21727663198828875
median_interval_displacement,Simulated,0.01900707654337694
median_interval_displacement,Simulated,0.01307760793523189
median_interval_displacement,Simulated,0.09898825760299462
median_interval_displacement,Simulated,0.026931975419931246
median_interval_displacement,Simulated,0.11924073996140594
median_interval_displacement,Simulated,0.00660044104497004
median_interval_displacement,Simulated,0.37585440301263223
median_interval_displacement,Simulated,0.006692587222015878
median_interval_displacement,Simulated,0.5663709620748238
